DATA_REF_NO,SAMPLE_REF_NO,PROJECT,WATERSHED,SITE_TYPE,SAMPLE_SITE_NO,SITE_NAME,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_DATE,TIME_NULL,collecting_group,SAMPLE_ID,MEDIUM,DEPTH_IN_METERS,PARAM_TYPE,PARAMETER,QC_TYPE,QUALIFIER,RESULT,UNIT,QC_FLAG,METHOD,FILTER
406322,42872,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/29/1997 11:40:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
406321,42872,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/29/1997 11:40:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.2,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
405154,42685,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/1997 02:45:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,U,HORIBA WATER QUALITY METER,Total
405155,42685,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/1997 02:45:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
405156,42685,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/1997 02:45:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,HORIBA WATER QUALITY METER,Total
404791,42653,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/1997 12:30:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.02,Standard units,U,HORIBA WATER QUALITY METER,Total
404793,42653,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/1997 12:30:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
404792,42653,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/01/1997 12:30:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
404801,42655,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/17/1997 12:45:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
404799,42655,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/17/1997 12:45:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.06,Standard units,U,HORIBA WATER QUALITY METER,Total
404800,42655,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/17/1997 12:45:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
404788,42652,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/03/1997 02:30:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.2,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
404789,42652,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/03/1997 02:30:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
404787,42652,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/03/1997 02:30:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.09,Standard units,U,HORIBA WATER QUALITY METER,Total
400343,42093,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/1997 01:15:00 PM,N,WRE,SITE 35,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,U,HORIBA WATER QUALITY METER,Total
400345,42093,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/1997 01:15:00 PM,N,WRE,SITE 35,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
400344,42093,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/1997 01:15:00 PM,N,WRE,SITE 35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
400359,42097,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/1997 02:30:00 PM,N,WRE,35,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.13,Standard units,U,HORIBA WATER QUALITY METER,Total
400361,42097,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/1997 02:30:00 PM,N,WRE,35,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
400360,42097,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/20/1997 02:30:00 PM,N,WRE,35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.4,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
400689,42134,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/06/1997 12:30:00 PM,N,WRE,35 (10/6/97),Ground Water,,Alkalinity/Hardness/pH,PH,,,6.99,Standard units,U,HORIBA WATER QUALITY METER,Total
400691,42134,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/06/1997 12:30:00 PM,N,WRE,35 (10/6/97),Ground Water,,Clarity,TURBIDITY,,,2,NTU,U,HORIBA WATER QUALITY METER,Total
400690,42134,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/06/1997 12:30:00 PM,N,WRE,35 (10/6/97),Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
396562,41496,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/22/1997 01:45:00 PM,N,WRE,SITE 35,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.02,Standard units,U,HORIBA WATER QUALITY METER,Total
396564,41496,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/22/1997 01:45:00 PM,N,WRE,SITE 35,Ground Water,,Clarity,TURBIDITY,,,2,NTU,U,HORIBA WATER QUALITY METER,Total
396563,41496,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/22/1997 01:45:00 PM,N,WRE,SITE 35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
394726,41397,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/08/1997 03:15:00 PM,N,WRE,35,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.32,Standard units,U,HORIBA WATER QUALITY METER,Total
394728,41397,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/08/1997 03:15:00 PM,N,WRE,35,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
394727,41397,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/08/1997 03:15:00 PM,N,WRE,35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
396035,41453,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/25/1997 02:00:00 PM,N,WRE,SITE 35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.4,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
396036,41453,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/25/1997 02:00:00 PM,N,WRE,SITE 35,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
396034,41453,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/25/1997 02:00:00 PM,N,WRE,SITE 35,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.05,Standard units,U,HORIBA WATER QUALITY METER,Total
396017,41449,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/1997 11:45:00 AM,N,WRE,SITE 35,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
396015,41449,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/1997 11:45:00 AM,N,WRE,SITE 35,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.82,Standard units,U,HORIBA WATER QUALITY METER,Total
396016,41449,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/11/1997 11:45:00 AM,N,WRE,SITE 35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.5,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
394793,41410,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/1997 01:40:00 PM,N,WRE,35 7/28/97,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.6,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
394794,41410,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/1997 01:40:00 PM,N,WRE,35 7/28/97,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
394792,41410,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/28/1997 01:40:00 PM,N,WRE,35 7/28/97,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.71,Standard units,S,HORIBA WATER QUALITY METER,Total
389926,29206,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/15/1997 11:20:00 AM,N,WRE,SITE 35,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.84,Standard units,U,HORIBA WATER QUALITY METER,Total
389928,29206,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/15/1997 11:20:00 AM,N,WRE,SITE 35,Ground Water,,Clarity,TURBIDITY,,,4,NTU,U,HORIBA WATER QUALITY METER,Total
389927,29206,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/15/1997 11:20:00 AM,N,WRE,SITE 35,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.6,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
387191,28935,BSEA Dye Tracer Study,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/02/1997 10:00:00 AM,N,WRE,35BS970702,Ground Water,,Alkalinity/Hardness/pH,PH,,,8.05,Standard units,U,HORIBA WATER QUALITY METER,Total
387192,28935,BSEA Dye Tracer Study,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/02/1997 10:00:00 AM,N,WRE,35BS970702,Ground Water,,Clarity,TURBIDITY,,,5,NTU,U,HORIBA WATER QUALITY METER,Total
387190,28935,BSEA Dye Tracer Study,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/02/1997 10:00:00 AM,N,WRE,35BS970702,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.5,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
387211,28940,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/30/1997 01:50:00 PM,N,WRE,BS970630,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.87,Standard units,U,HORIBA WATER QUALITY METER,Total
387213,28940,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/30/1997 01:50:00 PM,N,WRE,BS970630,Ground Water,,Clarity,TURBIDITY,,,6,NTU,U,HORIBA WATER QUALITY METER,Total
387212,28940,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/30/1997 01:50:00 PM,N,WRE,BS970630,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.6,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
385932,28797,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/1997 12:15:00 PM,N,WRE,BS970617,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.13,Standard units,U,HORIBA WATER QUALITY METER,Total
385934,28797,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/1997 12:15:00 PM,N,WRE,BS970617,Ground Water,,Clarity,TURBIDITY,,,7,NTU,U,HORIBA WATER QUALITY METER,Total
385933,28797,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/1997 12:15:00 PM,N,WRE,BS970617,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.5,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
380984,28373,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/1997 02:00:00 PM,N,WRE,BS970603,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.05,Standard units,U,HORIBA WATER QUALITY METER,Total
380986,28373,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/1997 02:00:00 PM,N,WRE,BS970603,Ground Water,,Clarity,TURBIDITY,,,5,NTU,U,HORIBA WATER QUALITY METER,Total
380985,28373,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/03/1997 02:00:00 PM,N,WRE,BS970603,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
379418,28154,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/19/1997 01:00:00 PM,N,WRE,BS970519,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.16,Standard units,U,HORIBA WATER QUALITY METER,Total
379420,28154,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/19/1997 01:00:00 PM,N,WRE,BS970519,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
379419,28154,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/19/1997 01:00:00 PM,N,WRE,BS970519,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
379401,28152,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/12/1997 01:00:00 PM,N,WRE,BS970512,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.6,Standard units,S,HORIBA WATER QUALITY METER,Total
379403,28152,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/12/1997 01:00:00 PM,N,WRE,BS970512,Ground Water,,Clarity,TURBIDITY,,,4,NTU,U,HORIBA WATER QUALITY METER,Total
379402,28152,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/12/1997 01:00:00 PM,N,WRE,BS970512,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.9,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
377140,27940,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/28/1997 10:30:00 AM,N,WRE,BS970428,Ground Water,,Clarity,TURBIDITY,,,7,NTU,U,HORIBA WATER QUALITY METER,Total
377138,27940,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/28/1997 10:30:00 AM,N,WRE,BS970428,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.94,Standard units,U,HORIBA WATER QUALITY METER,Total
377139,27940,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/28/1997 10:30:00 AM,N,WRE,BS970428,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
377639,27954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/21/1997 01:30:00 PM,N,WRE,BS970421,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.1,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
377640,27954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/21/1997 01:30:00 PM,N,WRE,BS970421,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
377638,27954,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/21/1997 01:30:00 PM,N,WRE,BS970421,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.34,Standard units,U,HORIBA WATER QUALITY METER,Total
377634,27953,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/1997 02:15:00 PM,N,WRE,BS970407,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.15,Standard units,U,HORIBA WATER QUALITY METER,Total
377636,27953,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/1997 02:15:00 PM,N,WRE,BS970407,Ground Water,,Clarity,TURBIDITY,,,11,NTU,U,HORIBA WATER QUALITY METER,Total
377635,27953,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/07/1997 02:15:00 PM,N,WRE,BS970407,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.1,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
379439,28158,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/24/1997 03:30:00 PM,N,WRE,BS970324,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.4,Standard units,U,HORIBA WATER QUALITY METER,Total
379441,28158,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/24/1997 03:30:00 PM,N,WRE,BS970324,Ground Water,,Clarity,TURBIDITY,,,5,NTU,U,HORIBA WATER QUALITY METER,Total
379440,28158,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/24/1997 03:30:00 PM,N,WRE,BS970324,Ground Water,,Conventionals,WATER TEMPERATURE,,,20.9,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
379435,28157,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/1997 03:00:00 PM,N,WRE,BS970310,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.1,Standard units,U,HORIBA WATER QUALITY METER,Total
379437,28157,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/1997 03:00:00 PM,N,WRE,BS970310,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
379436,28157,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/10/1997 03:00:00 PM,N,WRE,BS970310,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.6,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
379431,28156,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/24/1997 01:00:00 PM,N,WRE,BS970224,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.11,Standard units,U,HORIBA WATER QUALITY METER,Total
379433,28156,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/24/1997 01:00:00 PM,N,WRE,BS970224,Ground Water,,Clarity,TURBIDITY,,,8,NTU,U,HORIBA WATER QUALITY METER,Total
379432,28156,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/24/1997 01:00:00 PM,N,WRE,BS970224,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.7,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
366656,27365,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/11/1997 12:30:00 PM,N,WRE,BS970211,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.08,Standard units,U,HORIBA WATER QUALITY METER,Total
366655,27365,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/11/1997 12:30:00 PM,N,WRE,BS970211,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.8,MG/L,U,HORIBA WATER QUALITY METER,Dissolved
366658,27365,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/11/1997 12:30:00 PM,N,WRE,BS970211,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
366657,27365,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/11/1997 12:30:00 PM,N,WRE,BS970211,Ground Water,,Conventionals,WATER TEMPERATURE,,,21,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
365706,27262,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/1997 12:30:00 PM,N,WRE,BS970127,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
365707,27262,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/1997 12:30:00 PM,N,WRE,BS970127,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
365705,27262,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/27/1997 12:30:00 PM,N,WRE,BS970127,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.98,Standard units,U,HORIBA WATER QUALITY METER,Total
365579,27244,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/22/1997 12:35:00 PM,N,WRE,BS970122,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
365577,27244,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/22/1997 12:35:00 PM,N,WRE,BS970122,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.22,Standard units,U,HORIBA WATER QUALITY METER,Total
365578,27244,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/22/1997 12:35:00 PM,N,WRE,BS970122,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.4,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
365322,27191,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/15/1997 12:30:00 PM,N,WRE,BS970115,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
365323,27191,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/15/1997 12:30:00 PM,N,WRE,BS970115,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
365321,27191,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/15/1997 12:30:00 PM,N,WRE,BS970115,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.7,Standard units,U,HORIBA WATER QUALITY METER,Total
362576,26772,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/18/1996 12:30:00 PM,N,WRE,BS961218,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.33,Standard units,U,HORIBA WATER QUALITY METER,Total
362575,26772,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/18/1996 12:30:00 PM,N,WRE,BS961218,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.1,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
363048,26804,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/02/1996 11:30:00 AM,N,WRE,BS961202,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.04,Standard units,U,HORIBA WATER QUALITY METER,Total
363049,26804,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/02/1996 11:30:00 AM,N,WRE,BS961202,Ground Water,,Clarity,TURBIDITY,,,2,NTU,U,HORIBA WATER QUALITY METER,Total
363047,26804,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/02/1996 11:30:00 AM,N,WRE,BS961202,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
363115,26813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/18/1996 01:00:00 PM,N,WRE,BS961118,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.04,Standard units,U,HORIBA WATER QUALITY METER,Total
363112,26813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/18/1996 01:00:00 PM,N,WRE,BS961118,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,3.86,MG/L,U,HORIBA WATER QUALITY METER,Dissolved
363113,26813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/18/1996 01:00:00 PM,N,WRE,BS961118,Ground Water,,Clarity,TURBIDITY,,,3,NTU,U,HORIBA WATER QUALITY METER,Total
363111,26813,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/18/1996 01:00:00 PM,N,WRE,BS961118,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.5,Deg. Celsius,U,HORIBA WATER QUALITY METER,Total
356665,24773,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/04/1996 12:30:00 PM,N,WRE,BS961104,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.83,Standard units,U,HORIBA WATER QUALITY METER,Total
356666,24773,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/04/1996 12:30:00 PM,N,WRE,BS961104,Ground Water,,Clarity,TURBIDITY,,,1,NTU,U,HORIBA WATER QUALITY METER,Total
